"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"165290","20 Jan 2015","N","34","N","0","0.00","2.90"
"165291","21 Jan 2015","N","3","N","0","0.00","0.08"
"165294","8 Jan 2015","N","4","N","0","0.00","0.41"
"165295","10 Jun 2015","N","4","N","0","0.00","0.49"
"165296","11 May 2015","Y","71","N","0","0.00","1.31"
"165297","14 May 2015","N","115","N","0","0.00","0.16"
"165299","7 Jan 2015","N","1","N","0","0.00","0.49"
"165301","8 Jan 2015","N","5","N","0","0.00","0.57"
"165302","6 Jan 2015","Y","23","N","1","0.00","0.00"
"165303","10 Jun 2015","N","105","N","0","2.00","5.80"
"165304","9 Sep 2015","N","182","N","0","0.00","0.91"
"165306","20 May 2015","N","118","N","0","0.00","2.41"
"165328","4 Mar 2015","N","29","N","0","0.00","0.16"
"165331","2 Jun 2015","N","97","N","0","4.00","8.74"
"165333","28 Jan 2015","N","2","N","0","0.00","0.58"
"165334","7 May 2015","N","108","","0","0.00","0.00"
"165337","15 Jan 2015","U","1","","0","0.00","1.23"
"165340","21 Jan 2015","U","1","","0","0.00","0.65"
"165341","21 Jul 2015","U","161","Y","0","0.00","0.00"
"165343","7 Apr 2015","U","86","Y","0","0.00","0.00"
"165344","15 Feb 2015","U","0","","0","0.00","0.25"
"165345","12 Jan 2015","Y","24","N","0","0.00","0.00"
"165347","3 Jun 2015","N","2","N","0","0.00","0.16"
"165348","14 May 2015","N","112","N","0","0.00","0.16"
"165349","6 Jan 2015","R","20","","0","0.00","0.00"
"165353","8 Oct 2015","N","217","N","0","0.00","0.08"
"165355","8 Oct 2015","N","217","N","0","0.00","0.08"
"165357","5 Jan 2015","U","13","","0","0.00","2.25"
"165359","5 Feb 2015","N","28","N","0","0.00","5.50"
"165361","26 Mar 2015","Y","52","","1","1.00","0.91"
"165362","14 Jan 2015","Y","25","","1","1.00","1.65"
"165367","11 Feb 2015","U","13","","0","0.00","0.33"
"165368","8 Jan 2015","N","1","N","0","0.00","0.74"
"165369","25 Feb 2015","N","3","N","0","0.00","1.41"
"165371","16 Feb 2015","N","45","N","0","0.00","1.50"
"165375","18 May 2015","Y","67","","0","1.00","2.14"
"165376","6 Aug 2015","N","170","N","0","0.00","1.00"
"165379","3 Mar 2015","Y","27","","2","2.00","4.24"
"165380","8 Jan 2015","N","3","N","0","0.00","0.50"
"165382","5 Jan 2015","N","1","N","0","0.00","0.58"
"165383","4 Mar 2015","N","1","N","0","0.00","1.41"
"165384","28 Jan 2015","N","0","N","0","0.00","0.33"
"165386","12 Jan 2015","Y","16","","1","5.00","5.07"
"165387","20 Feb 2015","N","0","N","0","0.00","0.49"
"165389","10 Jun 2015","N","0","N","0","0.00","0.50"
"165391","12 Feb 2015","Y","14","N","2","1.00","2.32"
"165392","23 Sep 2015","Y","138","N","3","2.00","6.98"
"165393","13 Apr 2015","F","35","N","1","1.00","2.07"
"165395","20 May 2015","U","3","N","0","0.00","0.33"
"165396","20 May 2015","N","22","N","0","0.00","0.50"
"165397","4 Mar 2015","Y","30","N","8","0.00","5.73"
"165398","14 Apr 2015","R","43","N","1","1.00","4.05"
"165399","26 Mar 2015","N","74","N","0","0.00","0.16"
"165400","7 Jan 2015","Y","10","","2","0.00","4.48"
"165402","4 Sep 2015","U","190","Y","0","0.00","0.08"
"165406","15 Jan 2015","N","23","N","0","0.00","5.75"
"165407","4 Feb 2015","N","1","N","0","0.00","0.33"
"165408","15 Jan 2015","N","20","N","0","3.00","7.25"
"165409","2 Jan 2015","N","5","N","0","0.00","0.41"
"165410","23 Apr 2015","R","93","","0","0.00","0.00"
"165412","7 Oct 2015","U","88","","0","0.00","2.15"
"165413","23 Jun 2015","Y","79","","1","1.00","1.14"
"165414","20 May 2015","F","27","","1","2.00","2.31"
"165417","16 Apr 2015","R","79","","7","0.00","1.49"
"165420","28 Jan 2015","N","23","","0","0.00","5.74"
"165422","10 Jun 2015","N","1","N","0","0.00","0.83"
"165428","23 Jan 2015","N","0","N","0","0.00","0.08"
"165429","4 Mar 2015","N","7","N","0","0.00","2.64"
"165430","21 Jan 2015","N","3","N","0","0.00","0.99"
"165431","1 Feb 2015","N","0","N","0","0.00","0.49"
"165435","4 Feb 2015","N","1","N","0","0.00","0.16"
"165436","13 Feb 2015","U","35","","0","0.00","2.74"
"165437","18 Jan 2015","U","2","","0","0.00","1.07"
"165438","6 Feb 2015","U","5","","0","0.00","1.32"
"165439","9 Jan 2015","Y","11","","2","1.00","1.14"
"165440","12 Jan 2015","Y","14","","2","2.00","6.57"
"165441","21 Jan 2015","U","0","","0","0.00","0.33"
"165444","12 May 2015","Y","104","N","0","0.00","0.00"
"165446","11 Feb 2015","N","0","N","0","0.00","0.91"
"165447","4 Feb 2015","N","0","N","0","0.00","0.50"
"165448","14 May 2015","N","106","N","0","0.00","0.16"
"165451","1 Jul 2015","U","20","","0","0.00","5.21"
"165452","9 Feb 2015","N","37","","0","0.00","0.00"
"165453","10 Mar 2015","Y","56","","0","1.00","3.74"
"165454","9 Jan 2015","Y","16","N","0","0.00","0.00"
"165455","25 Feb 2015","U","20","N","0","0.00","1.32"
"165457","15 Jan 2015","Y","3","N","0","0.00","0.00"
"165458","23 Jan 2015","N","26","N","0","0.00","0.08"
"165459","22 Apr 2015","N","67","N","0","3.00","5.99"
"165460","4 Feb 2015","N","0","N","0","0.00","0.25"
"165461","1 Apr 2015","N","45","","0","0.00","0.83"
"165462","10 Jun 2015","N","0","N","0","0.00","0.25"
"165463","12 Jan 2015","N","3","N","0","0.00","0.50"
"165465","12 Feb 2015","N","3","N","0","0.00","1.08"
"165466","4 Feb 2015","N","1","N","0","0.00","5.50"
"165467","4 Feb 2015","N","17","N","0","0.00","2.50"
"165470","5 Aug 2015","U","80","","0","0.00","23.75"
"165471","11 Jun 2015","N","125","","0","0.00","65.16"
"165472","30 Jan 2015","Y","30","N","3","0.00","0.00"
"165473","28 Apr 2015","N","0","N","0","0.00","0.41"
"165474","7 Jan 2015","N","13","N","0","0.00","1.33"
"165475","9 Jan 2015","Y","14","","1","1.00","1.83"
"165477","15 Jan 2015","Y","7","","2","1.00","1.15"
"165478","4 Feb 2015","U","5","","0","0.00","1.40"
"165487","9 Jan 2015","Y","14","N","0","0.00","0.00"
"165488","16 Jan 2015","N","1","N","0","0.00","1.50"
"165489","6 Jan 2015","N","0","N","0","0.00","0.66"
"165490","4 Feb 2015","R","0","N","0","0.00","0.00"
"165491","4 Feb 2015","R","0","N","0","0.00","0.00"
"165493","12 Jan 2015","N","0","N","0","0.00","0.66"
"165494","9 Jul 2015","N","126","N","0","0.00","3.06"
"165495","12 Jan 2015","N","14","N","0","0.00","0.16"
"165496","9 Jan 2015","Y","13","N","1","0.00","0.33"
"165499","12 Jan 2015","N","2","N","0","0.00","2.83"
"165502","21 Jan 2015","N","0","N","0","0.00","0.33"
"165503","21 Jan 2015","N","1","N","0","0.00","1.75"
"165504","9 Jan 2015","N","4","N","0","0.00","5.82"
"165505","6 Jan 2015","N","0","N","0","0.00","0.00"
"165506","7 Jan 2015","N","0","N","0","0.00","1.00"
"165507","13 Feb 2015","N","0","N","0","0.00","0.33"
"165508","8 Jan 2015","N","4","N","0","0.00","1.41"
"165509","2 Jan 2015","N","0","N","0","0.00","0.00"
"165510","2 Jan 2015","N","0","N","0","0.00","0.25"
"165512","28 Jan 2015","N","0","N","0","0.00","0.00"
"165513","6 Jan 2015","N","1","N","0","0.00","0.58"
"165514","18 Feb 2015","N","1","N","0","0.00","0.50"
"165523","6 Jan 2015","N","1","N","0","0.00","0.41"
"165524","5 Jan 2015","N","0","N","0","0.00","0.00"
"165525","20 Mar 2015","R","30","N","2","0.00","2.15"
"165526","5 Jan 2015","N","0","N","0","0.00","0.00"
"165527","12 Feb 2015","N","2","N","0","0.00","0.33"
"165528","8 Jan 2015","N","0","N","0","0.00","0.00"
"165529","8 Jan 2015","N","3","N","0","0.00","0.41"
"165530","23 Apr 2015","Y","29","","4","2.00","5.14"
"165531","8 Jan 2015","N","2","N","0","0.00","1.24"
"165532","13 Feb 2015","Y","26","N","1","1.00","2.07"
"165533","6 Jan 2015","N","0","N","0","0.00","0.33"
"165534","30 Jun 2015","R","69","","5","0.00","2.39"
"165535","6 Jan 2015","U","0","","0","0.00","0.00"
"165536","12 Jan 2015","N","4","N","0","0.00","2.32"
"165537","9 Apr 2015","N","25","N","0","3.00","2.99"
"165538","20 May 2015","N","1","N","0","0.00","0.66"
"165539","20 May 2015","N","6","","0","0.00","0.33"
"165540","6 Jan 2015","U","0","","0","0.00","0.00"
"165541","25 Feb 2015","U","1","","0","0.00","1.58"
"165542","6 Jan 2015","N","0","N","0","0.00","0.00"
"165543","8 Jan 2015","U","0","","0","0.00","0.00"
"165544","13 Mar 2015","Y","33","N","1","1.00","1.07"
"165545","24 Jul 2015","Y","10","","1","0.00","1.07"
"165546","8 Jan 2015","N","0","N","0","0.00","0.50"
"165547","1 Apr 2015","U","27","","0","0.00","1.08"
"165548","23 Mar 2015","R","18","Y","0","0.00","0.00"
"165549","6 Jan 2015","N","0","N","0","0.00","0.00"
"165550","6 Jan 2015","N","0","N","0","0.00","0.00"
"165551","9 Jan 2015","N","2","N","0","0.00","0.75"
"165553","14 Jan 2015","N","6","N","0","3.00","1.33"
"165554","8 Jan 2015","N","2","N","0","0.00","0.00"
"165555","7 Aug 2015","N","145","N","0","7.50","14.57"
"165556","22 Sep 2015","R","176","","6","4.00","6.43"
"165557","25 Feb 2015","N","1","N","0","0.00","1.00"
"165558","19 Jan 2015","U","0","","0","0.00","0.00"
"165559","15 Jan 2015","U","6","","0","0.00","0.00"
"165560","25 Feb 2015","N","1","N","0","0.00","0.33"
"165561","7 Jan 2015","U","0","","0","0.00","0.00"
"165562","30 Jan 2015","U","1","","0","0.00","0.98"
"165563","8 Jan 2015","U","0","","0","0.00","0.66"
"165564","8 Jan 2015","N","1","N","0","0.00","0.00"
"165565","13 Jan 2015","N","0","N","0","0.00","0.08"
"165566","12 Feb 2015","N","0","N","0","0.00","0.33"
"165567","25 Feb 2015","N","0","N","0","0.00","1.66"
"165569","4 Mar 2015","N","3","N","0","0.00","0.00"
"165570","10 Mar 2015","N","44","N","0","0.00","0.00"
"165571","8 Jan 2015","U","1","","0","0.00","0.00"
"165572","19 Jan 2015","N","6","N","0","0.00","2.41"
"165573","11 Mar 2015","N","27","N","0","0.00","1.75"
"165574","21 Jan 2015","Y","8","N","0","0.00","0.33"
"165575","25 Mar 2015","U","10","","0","0.00","3.40"
"165576","28 Apr 2015","U","78","","0","0.00","0.25"
"165578","19 Jan 2015","N","7","N","0","0.00","0.58"
"165579","19 Jan 2015","N","7","N","0","0.00","0.58"
"165580","22 Jan 2015","U","1","","0","3.00","4.08"
"165581","15 Jan 2015","N","5","","0","0.00","2.00"
"165582","9 Jan 2015","N","1","N","0","0.00","0.00"
"165583","9 Jan 2015","U","0","","0","0.00","1.25"
"165584","4 Nov 2015","U","31","","0","0.00","1.32"
"165585","9 Jan 2015","Y","1","Y","0","0.00","0.00"
"165586","30 Sep 2015","Y","189","Y","0","0.00","0.00"
"165590","28 Aug 2015","Y","166","Y","0","0.00","0.33"
"165591","25 Mar 2015","N","19","","0","0.00","0.16"
"165592","20 May 2015","U","16","","0","3.00","3.25"
"165594","4 Jun 2015","N","104","N","0","0.00","0.00"
"165595","20 Jan 2015","N","0","N","0","0.00","0.16"
"165596","11 Jun 2015","U","109","","0","0.00","15.50"
"165598","12 Feb 2015","U","24","Y","0","0.00","178.60"
"165599","25 Feb 2015","U","1","","0","0.00","0.50"
"165600","15 Jan 2015","Y","4","N","0","0.00","0.00"
"165601","11 Mar 2015","Y","7","N","3","0.00","2.74"
"165602","9 Jan 2015","N","0","N","0","0.00","0.33"
"165603","9 Jan 2015","N","0","N","0","0.00","0.00"
"165604","5 Oct 2015","Y","164","","16","7.00","13.14"
"165605","19 Jan 2015","U","0","","0","0.00","0.16"
"165606","14 Jan 2015","N","2","N","0","3.00","2.25"
"165608","15 Jan 2015","N","0","N","0","0.00","0.82"
"165609","12 Jan 2015","U","0","","0","0.00","0.25"
"165610","25 Feb 2015","N","1","N","0","0.00","0.41"
"165611","21 Jan 2015","N","1","N","0","0.00","0.91"
"165612","13 Jan 2015","N","0","N","0","0.00","0.50"
"165613","13 Jan 2015","N","0","N","0","0.00","0.33"
"165614","27 Jan 2015","N","11","","0","3.00","3.90"
"165615","17 Feb 2015","N","0","N","0","0.00","0.49"
"165616","13 Jan 2015","U","0","","0","0.00","0.50"
"165629","21 Jan 2015","N","0","N","0","0.00","0.33"
"165630","14 Jan 2015","N","0","N","0","0.00","0.99"
"165631","13 Jan 2015","U","0","","0","0.00","0.66"
"165634","19 Jan 2015","U","5","","0","0.00","0.00"
"165635","12 Jan 2015","U","0","","0","0.00","0.24"
"165637","21 Jan 2015","N","1","N","0","0.00","0.24"
"165638","13 Jan 2015","U","0","N","0","0.00","0.50"
"165640","2 Dec 2015","U","197","N","0","0.00","0.00"
"165641","8 Oct 2015","R","192","N","0","0.00","0.00"
"165643","9 Sep 2015","Y","119","N","1","2.00","3.56"
"165644","13 Jan 2015","N","0","N","0","0.00","0.16"
"165647","16 Jan 2015","N","2","N","0","0.00","1.49"
"165648","14 Jan 2015","N","1","N","0","0.00","0.66"
"165649","4 Mar 2015","U","0","","0","0.00","1.24"
"165650","12 Jan 2015","U","0","","0","4.00","0.00"
"165652","11 Feb 2015","N","0","N","0","0.00","0.16"
"165653","22 Jan 2015","U","7","","0","3.00","3.41"
"165655","4 Feb 2015","R","10","N","6","4.00","0.25"
"165656","12 Mar 2015","N","9","N","0","0.00","0.91"
"165657","6 May 2015","C","42","N","2","1.00","0.64"
"165659","6 Feb 2015","U","18","Y","0","0.00","0.00"
"165661","11 Feb 2015","N","0","N","0","0.00","0.16"
"165662","4 Mar 2015","U","2","","0","0.00","1.24"
"165663","14 Jan 2015","N","0","N","0","0.00","0.58"
"165664","6 Feb 2015","Y","16","N","0","0.00","0.00"
"165665","20 Jan 2015","N","4","N","0","0.00","35.96"
"165666","23 Jan 2015","N","2","N","0","0.00","1.32"
"165669","13 Jan 2015","U","0","","0","0.00","0.00"
"165673","13 Jan 2015","U","0","","0","0.00","0.00"
"165674","29 Apr 2015","N","73","N","0","0.00","1.89"
"165675","9 Apr 2015","N","2","N","0","0.00","2.57"
"165676","30 Apr 2015","Y","28","N","1","1.00","1.65"
"165677","19 Jan 2015","N","3","N","0","0.00","1.06"
"165678","12 Feb 2015","N","0","N","0","0.00","0.33"
"165679","14 Jan 2015","N","0","N","0","0.00","1.33"
"165680","15 Feb 2015","N","22","N","0","0.00","0.33"
"165681","15 Jan 2015","U","0","","0","0.00","0.00"
"165682","14 Jan 2015","U","0","","0","0.00","0.00"
"165684","4 Feb 2015","U","14","","0","6.00","11.34"
"165685","2 Apr 2015","Y","54","","0","0.00","3.24"
"165686","14 Jan 2015","U","0","","0","0.00","0.66"
"165687","9 Apr 2015","N","1","N","0","0.00","3.00"
"165688","9 Feb 2015","N","17","N","0","3.00","1.50"
"165689","13 May 2015","Y","22","N","1","1.00","4.71"
"165690","29 Jan 2015","U","4","","0","0.00","0.16"
"165691","19 Jan 2015","N","2","N","0","0.00","0.08"
"165692","23 Jul 2015","N","122","N","0","2.00","4.65"
"165693","16 Jan 2015","N","1","","0","0.00","0.00"
"165694","15 Jan 2015","Y","0","","12","0.00","0.00"
"165695","11 Feb 2015","N","1","N","0","0.00","0.33"
"165697","16 Jan 2015","N","1","N","0","0.00","1.57"
"165699","4 Mar 2015","U","0","","0","0.00","0.00"
"165700","15 Feb 2015","U","1","","0","0.00","0.32"
"165702","16 Jan 2015","N","0","N","0","0.00","0.25"
"165703","9 Dec 2015","U","212","","0","0.00","35.63"
"165704","16 Jan 2015","U","0","","0","0.00","0.08"
"165705","28 Jan 2015","N","3","","0","0.00","1.48"
"165706","4 Mar 2015","Y","6","N","3","0.00","3.32"
"165707","21 Jan 2015","N","0","N","0","0.00","0.00"
"165708","16 Jan 2015","U","0","","0","0.00","0.50"
"165709","4 Jun 2015","N","1","N","0","0.00","1.33"
"165710","19 Jan 2015","N","0","N","0","0.00","0.49"
"165711","18 Mar 2015","U","1","","0","0.00","2.06"
"165712","23 Jan 2015","U","0","","0","0.00","1.50"
"165722","25 Feb 2015","Y","24","","3","1.00","4.32"
"165723","19 Jan 2015","U","0","","0","0.00","0.33"
"165724","13 Mar 2015","N","21","N","0","7.50","4.08"
"165725","2 Mar 2015","R","1","Y","14","7.00","2.16"
"165727","27 Mar 2015","U","28","","0","0.00","1.16"
"165728","19 Jan 2015","N","0","N","0","0.00","1.16"
"165730","27 Jan 2015","N","4","N","0","0.00","2.64"
"165731","21 Jan 2015","N","0","N","0","0.00","1.41"
"165732","7 Oct 2015","N","145","N","0","3.00","1.81"
"165733","11 Mar 2015","U","0","","0","0.00","0.65"
"165734","20 Jan 2015","N","0","N","0","0.00","0.16"
"165735","12 Feb 2015","N","14","N","0","2.00","2.82"
"165736","5 Feb 2015","U","5","","0","0.00","1.47"
"165737","20 Jan 2015","N","0","N","0","0.00","0.41"
"165738","11 Mar 2015","U","0","","0","0.00","0.83"
"165739","21 Jan 2015","N","0","N","0","0.00","0.00"
"165740","9 Mar 2015","Y","34","Y","0","0.00","0.00"
"165741","22 Apr 2015","N","14","N","0","0.00","31.24"
"165743","4 Mar 2015","N","0","N","0","0.00","0.00"
"165744","18 Mar 2015","U","22","","0","0.00","2.15"
"165745","17 Jun 2015","N","15","N","0","3.00","1.25"
"165746","5 Mar 2015","U","1","","0","0.00","1.99"
"165747","30 Mar 2015","Y","45","","3","3.00","4.89"
"165748","12 May 2015","Y","77","N","0","0.00","39.31"
"165749","11 Mar 2015","U","2","","0","0.00","0.66"
"165751","26 Mar 2015","Y","46","N","2","1.00","2.99"
"165752","22 Jan 2015","Y","2","N","8","0.00","0.00"
"165753","2 Mar 2015","N","3","N","0","0.00","0.75"
"165755","2 Mar 2015","N","2","N","0","0.00","0.25"
"165756","27 May 2015","N","14","N","0","0.00","2.58"
"165757","14 May 2015","N","81","N","0","0.00","0.16"
"165758","9 Mar 2015","Y","24","N","7","4.00","15.13"
"165759","25 Feb 2015","N","1","N","0","0.00","0.41"
"165760","25 Feb 2015","N","1","N","0","0.00","0.41"
"165761","20 Mar 2015","N","6","N","0","0.00","1.16"
"165762","11 Mar 2015","N","0","N","0","0.00","2.16"
"165763","13 Feb 2015","N","16","N","0","3.00","1.91"
"165764","12 Feb 2015","U","0","","0","0.00","0.50"
"165765","23 Jan 2015","N","0","N","0","0.00","1.00"
"165766","25 Feb 2015","U","5","","0","0.00","2.24"
"165767","28 Jan 2015","U","2","","0","0.00","1.63"
"165768","20 Feb 2015","U","9","","0","0.00","1.22"
"165769","11 Mar 2015","U","5","","0","0.00","0.32"
"165770","25 Feb 2015","N","0","N","0","0.00","2.16"
"165771","18 Feb 2015","U","16","","0","3.00","7.65"
"165772","25 Feb 2015","N","1","N","0","0.00","0.25"
"165773","11 Mar 2015","U","1","","0","0.00","0.00"
"165774","24 Feb 2015","N","8","N","0","0.00","3.16"
"165775","13 Mar 2015","Y","33","N","2","1.00","0.50"
"165776","23 Jan 2015","N","0","N","0","0.00","0.00"
"165777","11 Sep 2015","Y","122","N","28","10.50","44.62"
"165778","31 Jul 2015","Y","61","N","16","7.50","14.05"
"165779","25 Feb 2015","N","13","N","0","3.00","1.07"
"165780","23 Jan 2015","U","0","","0","0.00","0.41"
"165781","20 Apr 2015","Y","13","N","2","1.00","0.82"
"165782","26 Jan 2015","N","0","N","0","0.00","0.00"
"165783","27 Jan 2015","U","2","","0","0.00","0.16"
"165784","26 Jan 2015","U","1","","0","0.00","0.66"
"165785","4 Feb 2015","U","8","","0","0.00","1.73"
"165786","17 Feb 2015","N","0","N","0","0.00","0.41"
"165793","10 Feb 2015","N","11","N","0","0.00","0.32"
"165795","29 Jan 2015","N","1","N","0","0.00","2.41"
"165796","30 Jan 2015","Y","4","Y","0","0.00","0.00"
"165797","17 Mar 2015","N","18","N","0","7.50","1.00"
"165799","10 Feb 2015","R","6","N","3","0.00","4.46"
"165800","6 Jul 2015","U","11","","0","0.00","1.74"
"165801","28 Jan 2015","N","2","N","0","0.00","0.49"
"165804","14 Apr 2015","N","55","N","0","0.00","2.06"
"165805","11 Feb 2015","Y","9","N","1","1.00","1.41"
"165806","18 Mar 2015","Y","0","N","2","0.00","1.15"
"165807","28 Jan 2015","U","0","","0","0.00","0.33"
"165808","2 Feb 2015","N","4","","0","0.00","2.40"
"165809","25 Nov 2015","N","4","N","0","0.00","2.40"
"165811","8 Apr 2015","U","29","","0","0.00","1.83"
"165812","27 Jan 2015","U","0","","0","0.00","0.00"
"165813","27 Jan 2015","U","0","","0","0.00","0.00"
"165814","27 Jan 2015","U","0","","0","0.00","0.00"
"165815","27 Jan 2015","U","0","","0","0.00","0.00"
"165816","27 Jan 2015","U","0","","0","0.00","0.33"
"165817","27 Jan 2015","U","0","","0","0.00","0.00"
"165818","27 Jan 2015","U","0","","0","0.00","1.50"
"165819","10 Feb 2015","N","10","","0","0.00","0.58"
"165820","27 Jan 2015","U","0","","0","0.00","0.00"
"165821","28 Jan 2015","U","0","","0","0.00","1.00"
"165822","13 Feb 2015","U","13","","0","0.00","0.25"
"165823","2 Mar 2015","R","15","","1","0.00","1.23"
"165824","17 Feb 2015","N","0","N","0","0.00","0.66"
"165826","15 Feb 2015","N","0","N","0","0.00","0.75"
"165827","15 Feb 2015","N","0","N","0","0.00","1.08"
"165828","25 Feb 2015","Y","20","","1","0.00","0.75"
"165829","18 Mar 2015","N","0","N","0","0.00","2.83"
"165830","29 Apr 2015","N","37","N","0","0.00","3.33"
"165831","29 Jan 2015","U","0","","0","0.00","2.41"
"165832","28 Jan 2015","N","0","N","0","0.00","0.00"
"165833","29 Jan 2015","U","0","","0","0.00","0.25"
"165834","25 Feb 2015","Y","1","N","2","0.00","1.08"
"165835","28 Jan 2015","N","0","N","0","0.00","0.00"
"165836","27 Feb 2015","U","16","","0","0.00","0.83"
"165837","5 Mar 2015","N","0","N","0","0.00","0.25"
"165838","8 Jun 2015","N","65","N","0","0.00","2.32"
"165839","24 Feb 2015","N","0","N","0","0.00","0.33"
"165840","24 Feb 2015","N","0","N","0","0.00","0.66"
"165841","22 Apr 2015","N","0","N","0","0.00","0.33"
"165842","24 Feb 2015","U","4","","0","0.00","1.65"
