"Call No","Closed Date","Chargeable","Days With APT","Project Work","Quote Time","Time Hours Estimated","Time Hours Total"
"164380","16 Dec 2014","Y","77","Y","0","0.00","0.00"
"164381","9 Sep 2014","U","2","","0","0.00","0.66"
"164382","1 Oct 2014","N","3","N","0","0.00","0.49"
"164383","22 Sep 2014","U","15","N","0","0.00","0.16"
"164385","1 Sep 2014","U","0","","0","0.00","0.25"
"164386","1 Sep 2014","N","0","N","0","0.00","1.00"
"164387","24 Sep 2014","N","0","N","0","0.00","2.00"
"164389","3 Sep 2014","U","0","","0","0.00","0.16"
"164390","11 Sep 2014","U","1","","0","0.00","0.41"
"164391","23 Oct 2014","N","16","N","0","0.00","0.25"
"164395","10 Sep 2014","N","6","N","0","0.00","0.16"
"164397","5 Sep 2014","N","3","N","0","0.00","1.24"
"164398","13 Oct 2014","Y","23","","3","0.00","3.99"
"164400","22 Oct 2014","N","0","N","0","0.00","2.33"
"164401","5 Sep 2014","U","0","","0","0.00","0.41"
"164402","22 Sep 2014","N","0","N","0","0.00","0.16"
"164403","8 Dec 2014","N","5","N","0","0.00","3.41"
"164404","23 Oct 2014","N","36","N","0","0.00","0.16"
"164405","16 Sep 2014","Y","3","","1","0.00","1.33"
"164407","19 Sep 2014","Y","11","","2","0.00","0.49"
"164408","3 Oct 2014","Y","9","","6","0.00","3.90"
"164409","3 Sep 2014","U","0","","0","0.00","1.00"
"164410","1 Oct 2014","N","0","N","0","0.00","0.50"
"164411","17 Sep 2014","N","7","N","0","0.00","0.08"
"164413","9 Sep 2014","N","3","N","0","0.00","0.41"
"164414","4 Sep 2014","N","0","N","0","0.00","0.33"
"164415","23 Oct 2014","F","16","","1","0.00","4.75"
"164416","9 Sep 2014","U","0","","0","0.00","0.24"
"164417","22 Oct 2014","N","0","N","0","0.00","0.50"
"164418","4 Sep 2014","N","0","N","0","0.00","0.50"
"164419","11 Sep 2014","N","0","N","0","0.00","0.58"
"164420","17 Sep 2014","N","0","N","0","0.00","0.99"
"164421","13 Oct 2014","Y","21","","3","0.00","3.40"
"164422","22 Oct 2014","N","1","N","0","0.00","0.49"
"164423","11 Sep 2014","U","5","","0","0.00","1.00"
"164424","22 Oct 2014","U","0","","0","0.00","0.50"
"164426","6 Nov 2014","U","41","","0","0.00","1.39"
"164428","9 Oct 2014","Y","15","","0","0.00","0.00"
"164429","9 Sep 2014","N","1","N","0","0.00","1.49"
"164432","9 Sep 2014","U","1","","0","0.00","1.73"
"164433","5 Sep 2014","N","0","N","0","0.00","1.00"
"164434","9 Sep 2014","N","0","N","0","0.00","1.16"
"164435","23 Sep 2014","N","0","N","0","0.00","0.25"
"164437","16 Sep 2014","U","6","","0","0.00","0.00"
"164438","18 Sep 2014","N","4","N","0","0.00","1.49"
"164462","15 Oct 2014","U","0","","0","0.00","0.41"
"164463","11 Sep 2014","N","1","N","0","0.00","0.82"
"164464","31 Dec 2014","N","48","N","0","0.00","2.57"
"164465","22 Oct 2014","N","0","N","0","0.00","0.00"
"164466","10 Sep 2014","U","2","","0","0.00","0.75"
"164467","8 Sep 2014","U","0","","0","0.00","1.00"
"164468","8 Sep 2014","U","0","","0","0.00","0.00"
"164469","26 Sep 2014","U","1","","0","0.00","0.33"
"164471","10 Sep 2014","U","0","","0","0.00","0.25"
"164473","11 Nov 2014","N","45","N","0","0.00","0.82"
"164474","9 Oct 2014","Y","11","N","1","0.00","1.99"
"164475","9 Sep 2014","U","0","","0","0.00","0.16"
"164477","10 Sep 2014","N","1","N","0","0.00","2.98"
"164478","19 Nov 2014","U","18","","0","0.00","1.57"
"164479","22 Oct 2014","N","0","N","0","0.00","0.58"
"164481","19 Nov 2014","U","1","","0","0.00","0.49"
"164483","9 Sep 2014","N","0","N","0","0.00","0.08"
"164489","21 Oct 2014","N","2","N","0","0.00","0.75"
"164490","14 Nov 2014","Y","30","N","7","0.00","1.32"
"164491","15 Sep 2014","N","2","N","0","0.00","0.41"
"164492","9 Oct 2014","Y","19","","2","0.00","3.63"
"164493","6 Nov 2014","Y","27","N","2","0.00","2.97"
"164494","2 Dec 2014","N","37","N","0","0.00","18.74"
"164496","11 Sep 2014","U","0","","0","0.00","0.25"
"164498","15 Sep 2014","N","1","N","0","0.00","0.75"
"164499","31 Dec 2014","N","33","N","0","0.00","4.50"
"164500","12 Sep 2014","N","1","N","0","0.00","0.25"
"164501","14 Nov 2014","Y","45","N","0","0.00","0.00"
"164502","18 Sep 2014","Y","3","N","2","0.00","3.40"
"164505","26 Nov 2014","U","9","","0","0.00","1.99"
"164506","18 Sep 2014","Y","0","","2","0.00","1.41"
"164507","22 Sep 2014","N","0","N","0","0.00","0.16"
"164508","9 Oct 2014","Y","17","N","4","0.00","5.50"
"164509","16 Sep 2014","N","2","N","0","0.00","0.00"
"164511","9 Oct 2014","U","0","","0","0.00","0.24"
"164512","12 Sep 2014","U","0","","0","0.00","0.08"
"164513","12 Sep 2014","N","0","N","0","0.00","0.83"
"164514","29 Sep 2014","N","0","N","0","0.00","0.25"
"164523","17 Sep 2014","N","2","N","0","0.00","1.25"
"164524","16 Sep 2014","N","1","N","0","0.00","0.41"
"164525","29 Oct 2014","N","0","N","0","0.00","0.16"
"164526","5 Nov 2014","N","1","N","0","0.00","0.24"
"164527","19 Sep 2014","N","1","N","0","0.00","1.00"
"164528","10 Dec 2014","Y","38","N","2","0.00","3.07"
"164529","16 Sep 2014","N","1","N","0","0.00","0.25"
"164532","17 Sep 2014","N","1","N","0","0.00","1.00"
"164534","18 Sep 2014","N","2","N","0","0.00","0.00"
"164536","5 Nov 2014","N","0","N","0","0.00","0.25"
"164537","8 Oct 2014","N","16","N","0","0.00","0.41"
"164538","18 Sep 2014","N","1","N","0","0.00","0.50"
"164539","9 Dec 2014","Y","46","N","2","0.00","1.58"
"164541","9 Oct 2014","Y","11","","4","0.00","4.57"
"164542","18 Sep 2014","R","1","N","96","0.00","0.00"
"164543","26 Sep 2014","N","2","N","0","0.00","3.07"
"164544","1 Oct 2014","N","0","N","0","0.00","0.00"
"164546","17 Sep 2014","N","0","N","0","0.00","0.16"
"164548","9 Oct 2014","N","11","N","0","0.00","1.64"
"164549","26 Sep 2014","U","7","","0","0.00","0.91"
"164550","17 Sep 2014","U","0","","0","0.00","0.50"
"164551","10 Dec 2014","N","2","N","0","0.00","0.75"
"164552","15 Oct 2014","N","1","N","0","0.00","0.57"
"164553","5 Nov 2014","U","19","","0","0.00","7.41"
"164554","26 Sep 2014","N","1","N","0","0.00","0.58"
"164555","29 Dec 2014","N","73","","0","0.00","0.25"
"164556","18 Sep 2014","Y","1","N","2","0.00","0.25"
"164559","25 Sep 2014","Y","5","N","80","0.00","0.00"
"164560","7 Oct 2014","Y","12","N","0","0.00","0.00"
"164561","12 Nov 2014","N","3","N","0","0.00","0.74"
"164562","3 Oct 2014","U","10","","0","0.00","4.50"
"164563","2 Oct 2014","U","10","","0","0.00","3.07"
"164564","22 Sep 2014","U","0","N","0","0.00","0.16"
"164565","19 Sep 2014","N","1","N","0","0.00","0.57"
"164566","9 Oct 2014","Y","6","N","0","0.00","3.08"
"164567","15 Oct 2014","N","2","N","0","0.00","0.50"
"164568","15 Oct 2014","N","2","N","0","0.00","0.66"
"164570","17 Dec 2014","N","63","N","0","0.00","0.00"
"164572","22 Sep 2014","Y","1","N","10","0.00","8.33"
"164574","22 Oct 2014","Y","6","","2","0.00","1.99"
"164575","26 Nov 2014","C","35","","0","0.00","6.96"
"164576","19 Sep 2014","U","0","","0","0.00","0.00"
"164577","19 Sep 2014","U","0","","0","0.00","0.00"
"164578","14 Nov 2014","U","2","","0","0.00","1.06"
"164579","30 Sep 2014","Y","4","","0","0.00","0.00"
"164584","24 Sep 2014","R","2","N","0","0.00","0.00"
"164585","12 Nov 2014","N","1","N","0","0.00","1.32"
"164586","5 Nov 2014","N","0","N","0","0.00","1.32"
"164588","12 Nov 2014","N","1","N","0","0.00","0.91"
"164591","2 Oct 2014","N","5","N","0","0.00","2.57"
"164592","9 Oct 2014","Y","11","N","0","0.00","0.50"
"164593","17 Oct 2014","Y","17","N","1","0.00","0.33"
"164594","24 Sep 2014","N","1","N","0","0.00","0.16"
"164595","23 Sep 2014","U","0","","0","0.00","0.25"
"164597","24 Sep 2014","N","1","N","0","0.00","0.16"
"164598","19 Nov 2014","N","1","N","0","0.00","1.91"
"164599","22 Oct 2014","N","0","N","0","0.00","0.74"
"164602","26 Nov 2014","U","8","","0","0.00","2.58"
"164603","25 Sep 2014","N","0","","0","0.00","0.41"
"164604","21 Oct 2014","U","1","","0","0.00","0.24"
"164606","3 Oct 2014","U","6","","0","0.00","2.25"
"164607","30 Oct 2014","N","16","N","0","0.00","12.50"
"164609","24 Sep 2014","N","0","N","0","0.00","0.25"
"164610","30 Sep 2014","Y","4","N","0","0.00","0.00"
"164612","9 Dec 2014","Y","51","N","2","0.00","1.91"
"164613","15 Oct 2014","Y","15","","0","0.00","0.00"
"164614","25 Sep 2014","N","1","N","0","0.00","0.50"
"164615","7 Oct 2014","U","1","","0","0.00","0.16"
"164616","2 Oct 2014","N","0","N","0","0.00","0.58"
"164617","17 Dec 2014","N","1","N","0","0.00","2.57"
"164619","12 Nov 2014","N","13","N","0","0.00","0.91"
"164620","27 Nov 2014","N","45","N","0","0.00","1.57"
"164623","15 Oct 2014","Y","7","","2","0.00","1.40"
"164624","3 Dec 2014","R","12","N","2","0.00","1.32"
"164625","26 Sep 2014","N","0","N","0","0.00","0.25"
"164626","29 Oct 2014","N","14","N","0","0.00","0.82"
"164627","4 Dec 2014","N","32","N","0","0.00","5.82"
"164628","26 Sep 2014","N","0","N","0","0.00","0.33"
"164631","22 Oct 2014","N","0","N","0","0.00","0.33"
"164632","1 Oct 2014","N","0","N","0","0.00","1.74"
"164633","27 Nov 2014","N","10","N","0","0.00","2.46"
"164634","29 Sep 2014","N","0","N","0","0.00","0.00"
"164635","29 Sep 2014","U","0","","0","0.00","0.25"
"164636","29 Sep 2014","N","0","N","0","0.00","0.00"
"164639","15 Oct 2014","U","1","","0","0.00","0.33"
"164640","1 Oct 2014","N","1","N","0","0.00","0.33"
"164641","1 Oct 2014","N","0","N","0","0.00","1.16"
"164642","1 Oct 2014","N","0","N","0","0.00","1.50"
"164643","28 Oct 2014","U","20","","0","0.00","0.66"
"164644","1 Oct 2014","U","1","","0","0.00","1.33"
"164645","2 Oct 2014","U","2","","0","0.00","0.50"
"164646","2 Oct 2014","N","0","N","0","0.00","0.49"
"164647","30 Sep 2014","N","0","N","0","0.00","0.00"
"164648","16 Dec 2014","Y","50","","2","0.00","4.48"
"164649","15 Oct 2014","N","2","N","0","0.00","0.75"
"164651","3 Oct 2014","N","1","N","0","0.00","1.07"
"164652","16 Dec 2014","Y","54","N","0","0.00","0.00"
"164653","2 Oct 2014","N","0","N","0","0.00","0.66"
"164654","12 Nov 2014","N","1","N","0","0.00","0.58"
"164656","3 Nov 2014","N","22","N","0","0.00","1.41"
"164658","26 Nov 2014","U","8","","0","0.00","0.33"
"164659","17 Dec 2014","Y","19","","3","0.00","4.33"
"164660","22 Oct 2014","U","0","","0","0.00","0.50"
"164661","16 Oct 2014","N","10","N","0","0.00","0.16"
"164662","15 Oct 2014","U","3","","0","0.00","2.16"
"164663","7 Oct 2014","Y","3","","0","0.00","0.00"
"164664","10 Dec 2014","N","13","N","0","0.00","4.15"
"164665","14 Oct 2014","N","3","","0","0.00","0.41"
"164668","29 Oct 2014","N","0","N","0","0.00","0.24"
"164689","19 Nov 2014","N","0","N","0","0.00","0.50"
"164690","14 Oct 2014","U","3","","0","0.00","2.23"
"164692","15 Oct 2014","U","0","","0","0.00","0.58"
"164712","15 Oct 2014","U","1","","0","0.00","0.16"
"164713","9 Oct 2014","Y","3","N","0","0.00","7.50"
"164714","7 Oct 2014","N","1","N","0","0.00","0.41"
"164715","9 Oct 2014","R","3","N","0","0.00","7.81"
"164716","9 Oct 2014","Y","1","N","0","0.00","0.74"
"164718","7 Oct 2014","N","0","N","0","0.00","0.33"
"164719","10 Nov 2014","N","0","N","0","0.00","0.16"
"164720","19 Nov 2014","N","2","N","0","0.00","0.74"
"164721","6 Oct 2014","N","0","N","0","0.00","0.08"
"164722","7 Oct 2014","U","1","","0","0.00","0.16"
"164725","26 Nov 2014","N","1","N","0","0.00","0.99"
"164726","7 Oct 2014","U","0","","0","0.00","0.66"
"164727","5 Nov 2014","N","0","N","0","0.00","1.82"
"164729","7 Oct 2014","U","0","","0","0.00","0.33"
"164730","7 Oct 2014","N","0","N","0","0.00","0.16"
"164733","9 Oct 2014","N","2","N","0","0.00","1.91"
"164735","7 Oct 2014","N","0","N","0","0.00","0.00"
"164736","9 Dec 2014","Y","28","","0","0.00","0.00"
"164738","8 Oct 2014","N","1","N","0","0.00","0.08"
"164739","21 Oct 2014","N","1","N","0","0.00","1.50"
"164740","14 Oct 2014","N","0","N","0","0.00","0.00"
"164741","11 Nov 2014","N","24","N","0","0.00","0.49"
"164744","9 Oct 2014","N","1","N","0","0.00","0.08"
"164747","9 Oct 2014","N","1","","0","0.00","0.50"
"164751","8 Oct 2014","N","0","N","0","0.00","0.50"
"164752","26 Nov 2014","N","2","N","0","0.00","0.16"
"164754","21 Oct 2014","N","3","N","0","0.00","1.99"
"164756","28 Oct 2014","N","9","","0","0.00","1.82"
"164757","23 Oct 2014","U","10","","0","0.00","4.50"
"164758","10 Dec 2014","U","10","","0","0.00","3.58"
"164759","31 Oct 2014","U","1","","0","0.00","0.75"
"164760","4 Nov 2014","N","1","N","0","0.00","0.33"
"164761","6 Nov 2014","Y","3","N","2","1.00","0.49"
"164762","10 Oct 2014","N","1","N","0","0.00","0.58"
"164763","12 Nov 2014","N","1","N","0","0.00","0.24"
"164764","15 Oct 2014","R","0","","0","0.00","30.78"
"164765","11 Dec 2014","Y","45","","0","0.00","0.08"
"164766","15 Oct 2014","N","1","N","0","0.00","0.25"
"164767","12 Nov 2014","N","1","N","0","0.00","0.24"
"164768","13 Oct 2014","N","0","N","0","0.00","0.41"
"164769","13 Oct 2014","U","0","","0","0.00","0.50"
"164772","9 Dec 2014","N","42","N","0","0.00","0.74"
"164773","26 Nov 2014","N","33","N","0","0.00","0.16"
"164783","26 Nov 2014","N","17","N","0","0.00","0.25"
"164784","14 Oct 2014","U","0","","0","0.00","0.50"
"164785","13 Oct 2014","U","0","","0","0.00","0.00"
"164786","13 Oct 2014","N","0","N","0","0.00","0.00"
"164787","13 Oct 2014","N","0","N","0","0.00","0.33"
"164788","16 Oct 2014","N","0","N","0","0.00","0.49"
"164790","14 Oct 2014","U","0","","0","0.00","0.50"
"164791","13 Oct 2014","N","0","N","0","0.00","0.16"
"164793","5 Nov 2014","N","0","N","0","0.00","0.16"
"164794","26 Nov 2014","N","0","N","0","0.00","0.00"
"164795","16 Oct 2014","U","1","","0","0.00","2.00"
"164796","15 Oct 2014","U","0","","0","0.00","0.24"
"164797","23 Oct 2014","N","1","N","0","0.00","0.91"
"164798","27 Nov 2014","N","1","","0","0.00","0.00"
"164799","3 Dec 2014","N","0","N","0","0.00","0.33"
"164800","28 Oct 2014","N","10","N","0","0.00","0.16"
"164801","27 Nov 2014","N","0","N","0","0.00","0.25"
"164802","12 Nov 2014","N","1","N","0","0.00","0.66"
"164803","15 Oct 2014","Y","1","N","0","0.00","0.00"
"164804","12 Nov 2014","U","15","","0","0.00","8.40"
"164805","3 Dec 2014","N","0","N","0","0.00","1.15"
"164806","26 Nov 2014","N","5","N","0","0.00","0.58"
"164808","28 Oct 2014","U","4","","0","0.00","0.99"
"164809","20 Oct 2014","U","0","","0","0.00","0.16"
"164810","5 Nov 2014","U","0","","0","0.00","0.74"
"164811","16 Oct 2014","N","0","N","0","0.00","0.75"
"164812","19 Nov 2014","U","0","","0","0.00","0.73"
"164813","20 Oct 2014","N","0","N","0","0.00","0.25"
"164814","23 Oct 2014","Y","2","N","1","0.00","0.33"
"164815","15 Oct 2014","Y","0","N","30","0.00","11.16"
"164816","15 Oct 2014","Y","0","","0","0.00","104.57"
"164817","21 Nov 2014","Y","22","N","2","0.00","2.64"
"164818","19 Nov 2014","N","3","N","0","0.00","0.99"
"164819","15 Oct 2014","N","0","N","0","0.00","0.33"
"164820","10 Nov 2014","R","17","N","1","0.00","0.25"
"164821","3 Dec 2014","N","0","N","0","0.00","0.50"
"164822","22 Oct 2014","N","3","N","0","0.00","1.25"
"164824","16 Oct 2014","N","0","N","0","0.00","0.25"
"164825","16 Oct 2014","N","0","N","0","0.00","0.25"
"164827","23 Oct 2014","N","2","N","0","0.00","0.91"
"164830","20 Oct 2014","U","0","","0","0.00","1.00"
"164832","5 Nov 2014","N","10","N","0","0.00","2.24"
"164834","12 Dec 2014","N","40","N","0","0.00","2.07"
"164835","21 Oct 2014","N","3","N","0","0.00","0.90"
"164837","3 Nov 2014","N","11","N","0","0.00","0.33"
"164838","11 Nov 2014","N","17","N","0","0.00","0.08"
"164839","20 Oct 2014","U","0","","0","0.00","0.33"
"164840","22 Oct 2014","U","1","","0","0.00","0.65"
"164841","26 Nov 2014","N","28","N","0","0.00","0.08"
"164842","17 Oct 2014","N","0","","0","0.00","0.25"
"164843","17 Oct 2014","N","0","N","0","0.00","0.00"
"164844","21 Nov 2014","U","1","","0","0.00","0.57"
"164845","27 Nov 2014","N","0","N","0","0.00","0.25"
"164846","31 Oct 2014","N","7","","0","0.00","0.58"
"164847","20 Oct 2014","U","0","","0","0.00","0.00"
"164854","27 Nov 2014","Y","25","","2","0.00","1.57"
"164856","26 Nov 2014","N","0","N","0","0.00","1.08"
"164857","23 Oct 2014","Y","3","Y","0","0.00","0.00"
"164858","23 Oct 2014","Y","3","Y","0","0.00","0.00"
"164859","21 Oct 2014","U","1","","0","0.00","0.75"
"164860","22 Oct 2014","N","2","N","0","0.00","0.00"
"164861","23 Oct 2014","N","2","N","0","0.00","0.33"
"164862","12 Nov 2014","N","12","N","0","0.00","3.08"
"164864","10 Dec 2014","N","1","N","0","0.00","3.75"
"164865","10 Dec 2014","U","2","","0","0.00","1.00"
"164867","14 Nov 2014","N","18","N","0","0.00","0.25"
"164868","23 Oct 2014","Y","2","Y","0","0.00","0.00"
"164873","22 Oct 2014","N","0","N","0","0.00","0.82"
"164876","22 Oct 2014","N","1","N","0","0.00","2.08"
"164878","23 Oct 2014","N","0","N","0","0.00","0.33"
"164880","21 Oct 2014","N","0","N","0","0.00","0.50"
"164881","22 Oct 2014","N","1","N","0","0.00","0.16"
"164882","19 Nov 2014","N","1","N","0","0.00","0.50"
"164883","10 Dec 2014","U","3","","0","0.00","0.33"
"164887","26 Nov 2014","U","3","","0","0.00","0.58"
"164888","19 Nov 2014","N","0","N","0","0.00","0.66"
"164889","22 Oct 2014","N","0","N","0","0.00","0.66"
"164890","22 Oct 2014","N","0","N","0","0.00","0.00"
"164891","22 Oct 2014","N","0","N","0","0.00","0.24"
"164892","10 Nov 2014","U","0","","0","0.00","0.16"
"164893","24 Oct 2014","N","1","","0","0.00","3.25"
"164894","19 Nov 2014","Y","12","","1","0.00","1.16"
"164896","22 Oct 2014","N","0","N","0","0.00","0.16"
"164897","10 Dec 2014","U","0","","0","0.00","0.25"
"164898","10 Dec 2014","N","16","N","0","0.00","0.25"
"164900","17 Dec 2014","N","1","N","0","0.00","1.65"
"164902","5 Nov 2014","N","9","N","0","0.00","0.00"
"164905","17 Dec 2014","U","19","","0","0.00","1.41"
"164906","23 Oct 2014","N","0","N","0","0.00","0.00"
"164907","27 Oct 2014","N","1","N","0","0.00","1.16"
"164908","17 Dec 2014","U","2","","0","0.00","1.08"
"164909","17 Dec 2014","U","1","","0","0.00","1.33"
"164912","24 Oct 2014","N","0","N","0","0.00","0.00"
"164913","24 Oct 2014","U","0","","0","0.00","0.00"
"164914","24 Oct 2014","N","0","N","0","0.00","0.90"
"164916","12 Nov 2014","N","13","N","0","0.00","0.90"
"164918","27 Oct 2014","N","0","","0","0.00","0.00"
"164931","11 Dec 2014","Y","5","","2","0.00","1.23"
"164932","19 Nov 2014","Y","17","","0","0.00","0.00"
"164933","14 Nov 2014","U","14","Y","0","0.00","0.00"
"164934","14 Nov 2014","U","14","Y","0","0.00","0.00"
"164935","14 Nov 2014","U","14","Y","0","0.00","0.00"
"164936","14 Nov 2014","U","14","Y","0","0.00","0.00"
"164937","14 Nov 2014","U","14","Y","0","0.00","0.00"
"164938","16 Dec 2014","U","36","Y","0","0.00","0.00"
"164939","16 Dec 2014","U","36","Y","0","0.00","0.00"
"164940","18 Dec 2014","U","38","Y","0","0.00","0.00"
"164941","28 Oct 2014","Y","1","N","1","0.00","0.33"
"164942","28 Oct 2014","U","1","","0","0.00","0.33"
"164944","20 Nov 2014","N","10","","0","0.00","0.16"
"164946","29 Oct 2014","U","0","","0","0.00","0.33"
"164947","28 Oct 2014","N","0","N","0","0.00","0.50"
"164948","14 Nov 2014","Y","8","N","1","0.00","1.00"
"164949","28 Oct 2014","N","0","N","0","0.00","0.33"
"164950","28 Oct 2014","U","0","","0","0.00","0.16"
"164951","12 Nov 2014","N","10","N","0","0.00","1.41"
"164955","29 Oct 2014","N","0","N","0","0.00","0.50"
"164956","29 Oct 2014","N","0","N","0","0.00","0.16"
"164960","31 Oct 2014","N","0","N","0","0.00","0.33"
"164962","17 Dec 2014","N","1","N","0","0.00","0.16"
"164968","3 Nov 2014","N","0","N","0","0.00","1.08"
"164969","3 Nov 2014","U","0","N","0","0.00","0.41"
"164970","3 Dec 2014","N","0","N","0","0.00","0.41"
"164971","3 Nov 2014","N","0","N","0","0.00","0.66"
"164974","6 Nov 2014","N","0","N","0","0.00","0.16"
"164976","26 Nov 2014","N","0","N","0","0.00","0.33"
"164977","4 Nov 2014","N","0","N","0","0.00","0.66"
"164982","7 Nov 2014","N","0","N","0","0.00","0.33"
"164983","24 Dec 2014","N","0","N","0","0.00","1.00"
"164988","12 Nov 2014","N","5","N","0","0.00","1.16"
"164989","31 Dec 2014","N","3","N","0","0.00","0.50"
"164990","7 Nov 2014","N","1","N","0","0.00","1.58"
"164991","5 Nov 2014","N","0","N","0","0.00","0.33"
"164992","18 Nov 2014","N","8","N","0","0.00","2.25"
"164993","7 Nov 2014","N","0","N","0","0.00","0.58"
"164994","24 Dec 2014","N","0","N","0","0.00","0.32"
"164995","5 Nov 2014","U","0","","0","0.00","0.08"
"164996","11 Dec 2014","U","0","","0","0.00","1.33"
"164997","7 Nov 2014","N","0","N","0","0.00","1.07"
"164999","3 Dec 2014","N","0","N","0","0.00","0.16"
"165000","31 Dec 2014","N","3","N","0","0.00","1.00"
"165001","12 Nov 2014","N","0","N","0","0.00","0.33"
"165002","31 Dec 2014","N","2","N","0","0.00","1.49"
"165003","24 Dec 2014","N","1","N","0","0.00","0.50"
"165004","13 Nov 2014","U","2","","0","0.00","0.49"
"165005","6 Nov 2014","U","0","","0","0.00","0.00"
"165006","10 Dec 2014","N","3","","0","0.00","0.82"
"165007","14 Nov 2014","U","6","","0","0.00","0.00"
"165008","1 Dec 2014","U","17","","0","0.00","0.16"
"165010","10 Nov 2014","N","0","N","0","0.00","0.91"
"165011","24 Dec 2014","N","0","N","0","0.00","0.50"
"165012","26 Nov 2014","N","2","N","0","0.00","0.66"
"165013","24 Dec 2014","N","0","N","0","0.00","0.33"
"165014","20 Nov 2014","N","8","N","0","0.00","0.08"
"165015","12 Nov 2014","N","1","N","0","0.00","0.33"
"165018","12 Nov 2014","N","3","N","0","0.00","0.25"
"165021","27 Nov 2014","N","1","N","0","0.00","0.49"
"165023","13 Nov 2014","N","3","N","0","0.00","1.50"
"165024","11 Nov 2014","N","0","N","0","0.00","0.66"
"165026","18 Nov 2014","U","2","","0","0.00","2.16"
"165047","26 Nov 2014","N","12","N","0","0.00","2.16"
"165048","26 Nov 2014","N","3","N","0","0.00","3.06"
"165049","17 Nov 2014","N","0","N","0","0.00","0.58"
"165053","11 Dec 2014","N","11","","0","0.00","3.98"
"165055","12 Nov 2014","N","1","N","0","0.00","1.58"
"165056","11 Nov 2014","U","0","","0","0.00","0.25"
"165062","12 Nov 2014","N","0","N","0","0.00","0.33"
"165064","13 Nov 2014","N","1","N","0","0.00","0.41"
"165067","8 Dec 2014","U","3","","0","0.00","0.16"
"165068","18 Nov 2014","N","1","N","0","0.00","0.98"
"165069","17 Nov 2014","N","3","N","0","0.00","1.75"
"165072","10 Dec 2014","N","1","N","0","0.00","0.82"
"165074","13 Nov 2014","U","1","","0","0.00","0.58"
"165075","12 Nov 2014","N","0","N","0","0.00","0.00"
"165077","14 Nov 2014","N","1","N","0","0.00","0.74"
"165078","19 Nov 2014","N","0","N","0","0.00","0.41"
"165081","11 Dec 2014","N","0","N","0","0.00","0.91"
"165082","4 Dec 2014","N","15","N","0","0.00","1.00"
"165083","31 Dec 2014","N","0","N","0","0.00","0.16"
"165085","14 Nov 2014","N","1","N","0","0.00","0.83"
"165086","20 Nov 2014","U","5","Y","0","0.00","0.00"
"165087","24 Dec 2014","Y","28","N","2","0.00","2.14"
"165092","22 Dec 2014","N","2","N","0","0.00","0.74"
"165094","17 Nov 2014","U","0","","0","0.00","0.33"
"165095","24 Nov 2014","N","3","N","0","0.00","0.49"
"165097","18 Nov 2014","N","2","N","0","0.00","0.00"
"165099","26 Nov 2014","N","8","N","0","0.00","0.00"
"165102","29 Dec 2014","N","1","N","0","0.00","2.08"
"165103","9 Dec 2014","Y","8","","5","0.00","0.00"
"165105","26 Nov 2014","U","0","","0","0.00","0.66"
"165106","19 Nov 2014","N","0","N","0","0.00","0.83"
"165107","18 Nov 2014","N","2","N","0","0.00","0.49"
"165109","16 Dec 2014","N","17","N","0","0.00","3.66"
"165110","1 Dec 2014","N","4","N","0","0.00","0.75"
"165111","11 Dec 2014","N","0","N","0","0.00","0.91"
"165114","19 Dec 2014","U","1","","0","0.00","1.25"
"165116","20 Nov 2014","U","2","","0","0.00","0.91"
"165117","17 Nov 2014","N","0","N","0","0.00","0.25"
"165118","17 Nov 2014","N","0","N","0","0.00","0.33"
"165119","26 Nov 2014","N","0","N","0","0.00","0.25"
"165124","18 Nov 2014","N","0","N","0","0.00","0.33"
"165126","20 Nov 2014","N","0","N","0","0.00","0.16"
"165127","17 Nov 2014","U","0","","0","0.00","0.16"
"165128","18 Nov 2014","N","1","N","0","0.00","0.00"
"165131","21 Nov 2014","U","2","","0","0.00","0.58"
"165137","8 Dec 2014","N","0","N","0","0.00","0.00"
"165144","18 Nov 2014","N","0","N","0","0.00","0.00"
"165147","18 Nov 2014","U","0","","0","0.00","0.00"
"165148","10 Dec 2014","U","1","","0","0.00","1.41"
"165149","19 Nov 2014","N","0","N","0","0.00","0.08"
"165152","19 Nov 2014","N","0","N","0","0.00","0.33"
"165155","19 Nov 2014","N","0","N","0","0.00","0.33"
"165157","20 Nov 2014","U","0","","0","0.00","0.16"
"165159","24 Dec 2014","N","2","N","0","0.00","1.00"
"165163","26 Nov 2014","N","0","N","0","0.00","0.33"
"165164","2 Dec 2014","U","0","","0","0.00","1.13"
"165166","2 Dec 2014","N","6","N","0","0.00","1.16"
"165167","27 Nov 2014","N","0","N","0","0.00","0.24"
"165168","24 Nov 2014","U","0","","0","0.00","0.16"
"165170","12 Dec 2014","N","9","N","0","0.00","1.41"
"165171","21 Nov 2014","N","0","N","0","0.00","0.33"
"165175","3 Dec 2014","N","1","N","0","0.00","0.50"
"165176","21 Nov 2014","U","0","","0","0.00","0.16"
"165178","26 Nov 2014","N","0","N","0","0.00","1.07"
"165179","27 Nov 2014","N","1","","0","0.00","0.24"
"165180","4 Dec 2014","N","0","N","0","0.00","0.16"
"165181","3 Dec 2014","N","5","N","0","0.00","0.08"
"165186","27 Nov 2014","N","0","N","0","0.00","0.75"
"165192","12 Dec 2014","N","3","","0","0.00","7.32"
