"Product Code","Call No","Closed Date","Chargeable","Days With APT","Project Work"
"MS","169059","23 Sep 2015","U","5","Y"
"MS","169141","25 Nov 2015","N","5","N"
"MS","169159","1 Oct 2015","N","5","N"
"UNIVERSE","169228","25 Nov 2015","U","5",""
"MS","169242","21 Oct 2015","Y","5",""
"MS","169323","16 Nov 2015","U","5",""
"MS","169345","14 Oct 2015","N","5","N"
"MS","169346","21 Oct 2015","N","5","N"
"MS","169358","15 Oct 2015","Y","5","N"
"MS","169367","15 Oct 2015","N","5","N"
"SPECTRUM","169380","12 Nov 2015","Y","5","N"
"SP","169429","19 Oct 2015","U","5","N"
"MS","169447","28 Oct 2015","N","5","N"
"MS","169466","6 Nov 2015","N","5","N"
"MS","169494","5 Nov 2015","U","5",""
"VISAGE","169547","27 Oct 2015","U","5",""
"SPECTRUM","169564","16 Dec 2015","R","5","N"
"MS","169576","26 Nov 2015","Y","5","N"
"ACCS","169584","4 Nov 2015","U","5",""
"MS","169610","10 Dec 2015","N","5","N"
"MS","169633","4 Nov 2015","N","5","N"
"MS","169694","16 Nov 2015","U","5",""
"MS","169787","25 Nov 2015","N","5","N"
"MS","169792","2 Dec 2015","N","5","N"
"MS","169812","18 Nov 2015","Y","5","N"
"MS.WEB","169839","19 Nov 2015","U","5",""
"MS","169969","1 Dec 2015","U","5",""
"SP","169980","2 Dec 2015","U","5",""
"MS","170101","10 Dec 2015","N","5","N"
"MS.WEB","170237","28 Dec 2015","U","5",""
"MS","170385","31 Dec 2015","N","5","N"
"MS","165218","21 Jan 2015","N","6","N"
"INFORMER","165539","20 May 2015","N","6",""
"MS","165553","14 Jan 2015","N","6","N"
"MS.WEB","165559","15 Jan 2015","U","6",""
"MS","165572","19 Jan 2015","N","6","N"
"UNIVERSE","165651","24 Mar 2015","N","6","N"
"MS","165706","4 Mar 2015","Y","6","N"
"INFORMER","165761","20 Mar 2015","N","6","N"
"MS","165799","10 Feb 2015","R","6","N"
"MS","165858","10 Feb 2015","U","6",""
"MS.WEB","165897","7 Dec 2015","N","6",""
"SP","165933","2 Mar 2015","Y","6",""
"MS","165946","19 Mar 2015","N","6","N"
"MS","166094","3 Jun 2015","N","6","N"
"MS","166115","12 Mar 2015","N","6","N"
"MS","166179","26 Feb 2015","N","6","N"
"MS","166214","2 Mar 2015","U","6",""
"MS","166243","7 Apr 2015","Y","6","N"
"MS","166285","4 Mar 2015","N","6","N"
"MS","166480","8 Apr 2015","N","6","N"
"MS","166616","1 Apr 2015","U","6",""
"SB","166624","25 Mar 2015","U","6",""
"MS","166652","1 Apr 2015","N","6","N"
"MS","166850","21 Apr 2015","N","6","N"
"INFORMER","167073","30 Apr 2015","U","6",""
"UNIVERSE","167209","6 May 2015","N","6","N"
"MS","167242","4 Jun 2015","U","6","Y"
"ISM","167374","20 May 2015","U","6",""
"MS","167450","4 Jun 2015","Y","6","N"
"MS.WEB","167470","21 May 2015","U","6",""
"MS","167562","22 Jun 2015","N","6","N"
"Universe","167685","8 Jun 2015","Y","6","N"
"SB","167723","6 Jul 2015","U","6",""
"MS","167727","10 Jun 2015","Y","6",""
"SP","167814","17 Jun 2015","U","6",""
"MS","167857","11 Sep 2015","Y","6","N"
"MS","167892","26 Jun 2015","N","6","N"
"SHOP","167918","30 Jun 2015","U","6",""
"MS","167934","30 Jun 2015","Y","6","N"
"MS","168020","7 Jul 2015","U","6",""
"VISAGE","168026","10 Jul 2015","Y","6",""
"SP","168046","17 Jul 2015","U","6",""
"SP","168047","17 Jul 2015","U","6",""
"INFORMER","168062","7 Sep 2015","N","6","N"
"MS","168073","26 Aug 2015","Y","6","N"
"SP","168080","10 Jul 2015","U","6",""
"MS","168200","10 Aug 2015","U","6",""
"UNIVERSE","168226","10 Aug 2015","U","6",""
"VISAGE","168229","9 Sep 2015","U","6",""
"SP","168323","1 Dec 2015","R","6",""
"MS","168454","7 Aug 2015","N","6","N"
"MS","168482","14 Sep 2015","U","6","Y"
"MS","168484","12 Aug 2015","U","6",""
"MS","168532","25 Nov 2015","N","6","N"
"INFORMER","168581","19 Aug 2015","N","6","N"
"MS","168654","14 Oct 2015","N","6","N"
"MS","168686","25 Aug 2015","Y","6","N"
"MS","168749","8 Sep 2015","U","6",""
"MS","168870","15 Sep 2015","U","6",""
"MS","168875","17 Sep 2015","U","6",""
"MS","168929","11 Nov 2015","N","6","N"
"MS.WEB","168966","4 Nov 2015","U","6",""
"MS.WEB","168970","27 Oct 2015","U","6",""
"MS","169124","12 Nov 2015","N","6","N"
"MS","169136","30 Sep 2015","Y","6","N"
"MS","169240","13 Oct 2015","Y","6","N"
"MS","169284","19 Oct 2015","N","6","N"
"INFORMER","169343","30 Oct 2015","U","6",""
"VISAGE","169401","22 Oct 2015","U","6",""
"VISAGE","169450","24 Nov 2015","U","6",""
"MS","169488","10 Nov 2015","N","6","N"
"MS","169588","30 Oct 2015","Y","6","N"
"UNIVERSE","169598","2 Nov 2015","N","6","N"
"MS","169647","6 Nov 2015","N","6","N"
"GENERAL","169707","11 Nov 2015","Y","6","N"
"GENERAL","169709","11 Nov 2015","Y","6","N"
"SP","169944","2 Dec 2015","U","6",""
"VISAGE","170098","21 Dec 2015","N","6","N"
"MS","170112","16 Dec 2015","N","6","N"
"MS","170184","17 Dec 2015","U","6","N"
"MS","147152","16 Dec 2015","N","6","N"
"MS","164749","28 Jan 2015","Y","7","N"
"MS","165203","21 Jan 2015","N","7","N"
"UNIDATA","300310","3 Jul 2015","Y","7",""
"MS","165429","4 Mar 2015","N","7","N"
"MS.WEB","165477","15 Jan 2015","Y","7",""
"MS","165578","19 Jan 2015","N","7","N"
"MS","165579","19 Jan 2015","N","7","N"
"MS","165601","11 Mar 2015","Y","7","N"
"MS","165653","22 Jan 2015","U","7",""
"MS","165845","4 Mar 2015","R","7","N"
"MS","166051","24 Feb 2015","U","7",""
"MS","166124","1 Apr 2015","C","7",""
"MS","166185","4 Mar 2015","N","7","N"
"VISAGE","166242","20 Mar 2015","U","7",""
"MS","166268","5 Mar 2015","N","7","N"
"VISAGE","166378","12 Mar 2015","N","7","N"
"MS.WEB","166461","16 Mar 2015","U","7",""
"MS","166551","16 Apr 2015","N","7","N"
"MS","166553","15 Apr 2015","N","7","N"
"MS","166600","22 Apr 2015","U","7",""
"MS.WEB","166731","7 Jul 2015","N","7",""
"MS.WEB","166805","25 Apr 2015","U","7","N"
"MS","166866","29 Apr 2015","N","7","N"
"SP","166880","28 May 2015","N","7","N"
"MS","167017","17 Sep 2015","Y","7","N"
"MS","167019","27 Apr 2015","N","7","N"
"MS.WEB","167138","4 May 2015","N","7","N"
"MS","167174","4 Aug 2015","U","7",""
"UNIVERSE","167193","6 May 2015","N","7","N"
"UNIVERSE","167208","13 May 2015","N","7","N"
"MS","167250","12 May 2015","U","7",""
"MS","167263","27 May 2015","U","7",""
"MS","167264","15 Jun 2015","R","7",""
"MS","167435","8 Jul 2015","N","7","N"
"MS","167454","21 Aug 2015","U","7",""
"MS","167539","28 May 2015","N","7","N"
"MS","167564","4 Jun 2015","Y","7","N"
"INFORMER","167573","11 Jun 2015","U","7",""
"MS","168176","21 Jul 2015","U","7",""
"INFORMER","168234","11 Aug 2015","U","7",""
"MS","168241","2 Sep 2015","Y","7","N"
"MS","168248","17 Aug 2015","R","7","N"
"WEBDE","168313","16 Sep 2015","Y","7",""
"MS","168381","4 Aug 2015","U","7",""
"SP","168460","19 Aug 2015","R","7",""
"INFORMER","168772","14 Sep 2015","U","7",""
"MS","168811","10 Sep 2015","U","7","N"
"MS","168813","10 Sep 2015","N","7","N"
"MS","168868","17 Sep 2015","U","7",""
"APP","168892","15 Sep 2015","Y","7","Y"
"MS","168896","17 Sep 2015","N","7","N"
"MS","168999","23 Sep 2015","U","7",""
"MS","169025","1 Oct 2015","U","7",""
"SB","169256","12 Oct 2015","U","7",""
"GENERAL","169273","13 Oct 2015","Y","7","N"
"SP","169291","18 Nov 2015","U","7",""
"MS","169302","2 Dec 2015","N","7","N"
"MS","169377","11 Nov 2015","Y","7","N"
"MS","169499","26 Oct 2015","N","7","N"
"VISAGE","169550","10 Nov 2015","R","7",""
"VISAGE","169555","2 Nov 2015","U","7",""
"VISAGE","169642","9 Nov 2015","U","7",""
"MS.WEB","169649","12 Nov 2015","N","7","N"
"SP","169757","20 Nov 2015","Y","7",""
"MS","169823","26 Nov 2015","N","7","N"
"VISAGE","169930","1 Dec 2015","U","7",""
"MS.WEB","170198","21 Dec 2015","R","7",""
"MS","170337","28 Dec 2015","N","7","N"
"MS","161748","10 Sep 2015","N","8","N"
"MS","162230","20 Aug 2015","N","8","N"
"MS","164130","11 Feb 2015","N","8","N"
"MS","164171","2 Sep 2015","N","8","N"
"INFORMER","164495","14 Sep 2015","N","8","N"
"MS","165153","11 Jun 2015","Y","8","N"
"MS","165252","21 Jan 2015","U","8",""
"VISAGE","165273","29 Jul 2015","R","8",""
"GENERAL","165500","5 Jan 2015","N","8","N"
"MS","165574","21 Jan 2015","Y","8","N"
"GENERAL","165607","21 Jan 2015","N","8","N"
"INFORMER","165698","10 Aug 2015","U","8",""
"MS","165774","24 Feb 2015","N","8","N"
"INFORMER","165785","4 Feb 2015","U","8",""
"UNIVERSE","165810","22 Apr 2015","N","8","N"
"MS","165889","27 Feb 2015","N","8","N"
"MS","165911","1 Apr 2015","U","8","N"
"SP","165932","3 Mar 2015","Y","8",""
"SP","165934","3 Mar 2015","Y","8",""
"MS","166032","12 Mar 2015","R","8","N"
"MS","166042","9 Mar 2015","U","8",""
"MS","166156","7 Apr 2015","N","8","N"
"MS","166244","6 Mar 2015","N","8","N"
"MS","166278","10 Mar 2015","Y","8","N"
"MS","166316","8 Apr 2015","N","8","N"
"SP","166342","8 Apr 2015","N","8","N"
"MS","166375","18 Mar 2015","N","8","N"
"MS","166432","29 Apr 2015","N","8","N"
"MS","166477","6 May 2015","N","8","N"
"MS","166570","21 Mar 2015","N","8","N"
"MS","166571","1 Apr 2015","U","8",""
"INFORMER","166584","6 May 2015","U","8",""
"WEBDE","166623","29 May 2015","Y","8",""
"MS","166701","8 Apr 2015","N","8",""
"INFORMER","166794","6 May 2015","U","8",""
"MS","166969","21 Apr 2015","Y","8","N"
"MS","166987","9 Jun 2015","U","8",""
"SHOP","167027","24 Apr 2015","Y","8","Y"
"MS","167065","28 Apr 2015","Y","8","N"
"MS","167116","1 May 2015","N","8","N"
"MS","167239","26 May 2015","N","8","N"
"MS","167277","15 May 2015","U","8",""
"MS","167327","18 May 2015","Y","8","N"
"MS","167436","17 Jun 2015","U","8",""
"MS","167565","12 Jun 2015","Y","8",""
"MS.WEB","167584","3 Jun 2015","R","8",""
"MS.WEB","167654","10 Jun 2015","Y","8","N"
"MS","167734","15 Jun 2015","N","8","N"
"MS","167876","25 Jun 2015","N","8","N"
"WEBDE","167902","12 Aug 2015","U","8",""
"MS","167911","2 Jul 2015","U","8",""
"MS","167962","7 Jul 2015","U","8",""
"SP","168039","10 Jul 2015","U","8",""
"INFORMER","168173","3 Aug 2015","U","8",""
"MS","168217","23 Jul 2015","U","8",""
"SP","168345","13 Aug 2015","N","8","N"
"MS","168422","10 Aug 2015","Y","8","N"
"SPECTRUM","168441","10 Aug 2015","N","8","N"
"MS","168444","2 Oct 2015","Y","8","N"
"MS","168528","18 Aug 2015","N","8","N"
"MS","168661","12 Nov 2015","Y","8","N"
"MS","168756","11 Sep 2015","U","8",""
"MS","168770","22 Sep 2015","U","8",""
"ISM","168810","8 Sep 2015","N","8","N"
"SP","168874","22 Sep 2015","U","8",""
"MS","168994","23 Sep 2015","U","8",""
"SPECTRUM","169066","28 Sep 2015","N","8","N"
"GENERAL","169248","13 Oct 2015","Y","8","N"
"MS","169257","13 Oct 2015","Y","8","N"
"INFORMER","169461","18 Nov 2015","U","8","N"
"VISAGE","169516","10 Nov 2015","U","8",""
"MS","169593","4 Nov 2015","N","8","N"
"MS","169684","13 Nov 2015","C","8",""
"MS","169705","1 Dec 2015","U","8",""
"MS","169739","17 Nov 2015","R","8","Y"
"INFORMER","169741","17 Nov 2015","N","8","N"
"MS","169837","24 Nov 2015","N","8","N"
"MS","169845","26 Nov 2015","N","8","N"
"MS","170034","10 Dec 2015","N","8","N"
"MS","162650","30 Mar 2015","N","9","N"
"MS","165009","9 Apr 2015","N","9","N"
"MS","165162","21 Jan 2015","N","9","N"
"GENERAL","165588","21 Jan 2015","N","9","N"
"MS","165656","12 Mar 2015","N","9","N"
"MS.WEB","165768","20 Feb 2015","U","9",""
"MS","165805","11 Feb 2015","Y","9","N"
"MS","165856","6 May 2015","U","9",""
"SP","165892","23 Feb 2015","U","9",""
"MS","166177","27 May 2015","N","9","N"
"MS.WEB","166202","5 Mar 2015","U","9",""
"MS","166215","13 Mar 2015","N","9","N"
"MS","166257","9 Mar 2015","Y","9","N"
"MS","166281","9 Mar 2015","Y","9","Y"
"MS","166301","11 Mar 2015","N","9","N"
"MS","166321","12 Mar 2015","N","9","N"
"MS","166352","15 Mar 2015","N","9","N"
"GENERAL","166368","19 Mar 2015","N","9","N"
"MS","166428","29 Apr 2015","N","9","N"
"MS","166459","24 Apr 2015","U","9",""
"MS","166556","26 May 2015","N","9","N"
"MS","166603","25 Mar 2015","N","9","N"
"MS","166741","2 Apr 2015","N","9","N"
"WINTEGRATE","301966","11 Feb 2015","N","9","N"
"MS.WEB","167108","8 May 2015","U","9",""
"MS","167234","19 May 2015","N","9","N"
"SP","167299","23 Jul 2015","N","9","N"
"INFORMER","167313","26 May 2015","F","9","N"
"MS","167449","8 Jul 2015","U","9",""
"MS","167595","16 Jun 2015","Y","9",""
"MS","167602","9 Jun 2015","N","9","N"
"MS","167657","10 Jun 2015","U","9","Y"
"MS","167658","10 Jun 2015","U","9","Y"
"WEBDE","167718","9 Jul 2015","U","9",""
"MS","167905","1 Jul 2015","U","9","N"
"MS","167987","6 Aug 2015","N","9","N"
"UNIVERSE","168198","19 Aug 2015","N","9","N"
"WEBDE","168314","16 Sep 2015","Y","9",""
"SP","168337","25 Aug 2015","Y","9","N"
"MS","168490","17 Aug 2015","U","9",""
"SP","168534","19 Aug 2015","U","9",""
"VISAGE","168544","15 Sep 2015","Y","9",""
"MS","168550","25 Nov 2015","Y","9","N"
"WEBDE","168650","26 Aug 2015","U","9",""
"MS","168838","23 Sep 2015","U","9",""
"VISAGE","169031","30 Sep 2015","U","9",""
"MS","169173","25 Nov 2015","U","9","Y"
"MS","169238","2 Dec 2015","N","9","N"
"SP","169259","2 Dec 2015","U","9",""
"MS","169335","19 Oct 2015","N","9","N"
"MS","169391","17 Nov 2015","R","9","N"
"SP","169475","29 Oct 2015","Y","9","N"
"VISAGE","169697","13 Nov 2015","U","9",""
"MS","169880","27 Nov 2015","N","9","N"
"MS","170315","30 Dec 2015","U","9",""
"MS","164476","30 Mar 2015","N","10","N"
"MS","164954","14 Jan 2015","N","10","N"
"MS","165400","7 Jan 2015","Y","10",""
"MS","165545","24 Jul 2015","Y","10",""
"GENERAL","165568","21 Jan 2015","N","10","N"
"INFORMER","165575","25 Mar 2015","U","10",""
"MS","165655","4 Feb 2015","R","10","N"
"MS","165819","10 Feb 2015","N","10",""
"VISAGE","165888","27 Apr 2015","U","10",""
"SP","165925","13 Mar 2015","U","10",""
"MS","166139","5 Mar 2015","U","10",""
"MS","166221","16 Mar 2015","U","10",""
"SP","166317","12 Mar 2015","Y","10",""
"VISAGE","166514","20 Mar 2015","U","10",""
"SP","166587","25 Mar 2015","N","10",""
"MS","166666","29 Apr 2015","N","10","N"
"MS","166669","1 Apr 2015","N","10","N"
"MS","166851","20 Apr 2015","Y","10","N"
"SB","301947","1 May 2015","N","10","N"
"UNIDATA","301968","18 Feb 2015","N","10","N"
"MS","166947","24 Jun 2015","U","10",""
"MS","167155","24 Jun 2015","N","10","N"
"INFORMER","167198","13 May 2015","U","10",""
"SP","167476","12 Jun 2015","U","10",""
"MS","167489","15 Jul 2015","N","10","N"
"ACCS","167561","3 Jun 2015","N","10",""
"MS","167721","23 Jun 2015","U","10",""
"MS","167773","24 Jun 2015","U","10",""
"VISAGE","167842","27 Jul 2015","Y","10",""
"UNIVERSE","167859","12 Aug 2015","U","10",""
"UNIVERSE","167888","19 Aug 2015","N","10","N"
"MS","167910","9 Jul 2015","Y","10","N"
"VISAGE","167926","24 Jul 2015","U","10",""
"MS","168126","7 Aug 2015","N","10","N"
"VISAGE","168395","1 Dec 2015","U","10",""
"MS","168411","14 Aug 2015","Y","10",""
"SB","168428","30 Sep 2015","U","10",""
"WEBDE","168475","14 Aug 2015","U","10",""
"MS","169116","5 Oct 2015","Y","10","N"
"SP","169327","11 Nov 2015","Y","10","N"
"MS","169448","23 Dec 2015","Y","10","N"
"MS","169926","3 Dec 2015","Y","10","Y"
"SHOP","169962","7 Dec 2015","U","10",""
"MS","170015","10 Dec 2015","N","10",""
"VISAGE","163707","7 Oct 2015","N","11",""
"MS","165264","14 Jan 2015","N","11","N"
"VISAGE","165439","9 Jan 2015","Y","11",""
"SB","165497","11 Mar 2015","N","11","N"
"PWF","165614","27 Jan 2015","N","11",""
"SPECTRUM","165793","10 Feb 2015","N","11","N"
"MS","165800","6 Jul 2015","U","11",""
"INFORMER","166047","6 Jul 2015","U","11",""
"MS.WEB","166053","30 Apr 2015","U","11",""
"MS","166274","18 Mar 2015","N","11","N"
"MS","166300","16 Mar 2015","Y","11","N"
"MS","166320","14 Apr 2015","N","11","N"
"MS","166369","29 Apr 2015","N","11","N"
"MS","166464","10 Jun 2015","N","11","N"
"MS","166799","10 Apr 2015","N","11","N"
"MS","166878","12 May 2015","N","11","N"
"MS","167172","5 Aug 2015","N","11","N"
"MS","167194","25 Jun 2015","N","11","N"
"MS","167195","13 May 2015","N","11","N"
"MS","167245","8 Jun 2015","R","11","N"
"VISAGE","167344","21 May 2015","U","11",""
"MS","167446","28 May 2015","N","11","N"
"MS","167522","29 Jul 2015","Y","11","N"
"MS","167543","22 Jul 2015","U","11","N"
"MS","167639","11 Jun 2015","N","11","N"
"MS","167678","29 Jun 2015","U","11",""
"MS","167863","24 Jul 2015","U","11",""
"MS","167931","6 Aug 2015","N","11","N"
"MS.WEB","168471","17 Aug 2015","N","11",""
"MS","168522","3 Sep 2015","U","11",""
"VISAGE","168801","1 Oct 2015","U","11",""
"MS","168825","14 Sep 2015","N","11","N"
"VISAGE","168841","10 Nov 2015","U","11",""
"UNIVERSE","168863","4 Nov 2015","U","11",""
"MS","168934","15 Oct 2015","Y","11","N"
"MS","168953","28 Oct 2015","N","11","N"
"INFORMER","169206","21 Oct 2015","Y","11",""
"MS","169227","15 Oct 2015","N","11","N"
"INFORMER","169249","19 Oct 2015","U","11",""
"PWF","169319","22 Oct 2015","U","11",""
"MS","169420","10 Nov 2015","N","11","N"
"SP","170274","29 Dec 2015","U","11",""
"PWF","162563","20 May 2015","R","12","Y"
"SP","163439","14 Oct 2015","U","12",""
"MS.WEB","164831","31 Mar 2015","Y","12",""
"MS","165285","6 Jan 2015","N","12","N"
"MS","165972","15 Apr 2015","R","12","N"
"MS","166014","10 Mar 2015","U","12",""
"MS.WEB","166052","4 Mar 2015","U","12",""
"MS","166087","16 Mar 2015","Y","12","N"
"MS","166210","9 Mar 2015","Y","12","Y"
"MS","166272","12 Mar 2015","Y","12","N"
"MS","166286","8 Apr 2015","N","12","N"
"MS","166295","20 Apr 2015","N","12",""
"MS","166345","16 Mar 2015","N","12","N"
"MS","166430","25 Mar 2015","U","12",""
"MS","166435","13 Apr 2015","U","12",""
"MS","166455","20 Mar 2015","U","12",""
"MS","166582","27 Mar 2015","Y","12","N"
"MS","166839","3 Jun 2015","N","12","N"
"UNIDATA","301959","4 Feb 2015","N","12","N"
"GENERAL","166938","23 Apr 2015","N","12","N"
"GENERAL","166940","23 Apr 2015","N","12","N"
"MS","167482","1 Jun 2015","N","12","N"
"PWF","167862","10 Jul 2015","Y","12",""
"MS","167880","1 Jul 2015","R","12",""
"MS","168228","31 Jul 2015","Y","12",""
"MS","168506","19 Aug 2015","N","12","N"
"MS","168624","2 Nov 2015","R","12","N"
"MS","168893","26 Nov 2015","Y","12",""
"MS","169155","9 Nov 2015","N","12","N"
"MS","169278","20 Oct 2015","N","12","N"
"INFORMER","169404","24 Nov 2015","U","12",""
"WEBDE","169471","16 Dec 2015","U","12",""
"MS","169511","11 Nov 2015","U","12",""
"MS","169743","3 Dec 2015","N","12","N"
"SHOP","170050","17 Dec 2015","U","12",""
"MS","163609","28 Jan 2015","Y","13",""
"MS","163965","30 Mar 2015","N","13","N"
"MS.WEB","164569","6 Jan 2015","Y","13",""
"GENERAL","300158","11 Jun 2015","N","13",""
"MS","165357","5 Jan 2015","U","13",""
"MS","165367","11 Feb 2015","U","13",""
"MS.WEB","165474","7 Jan 2015","N","13","N"
"MS","165496","9 Jan 2015","Y","13","N"
"MS","165779","25 Feb 2015","N","13","N"
"MS","165781","20 Apr 2015","Y","13","N"
"MS","165822","13 Feb 2015","U","13",""
"MS","166085","9 Mar 2015","Y","13","N"
"MS","166152","6 Mar 2015","U","13","N"
"SP","166416","3 Jun 2015","Y","13","N"
"SP","166457","30 Mar 2015","Y","13",""
"SP","166692","6 May 2015","U","13",""
"MS","166779","18 May 2015","Y","13",""
"SP","166831","13 May 2015","U","13",""
"MS","166854","20 Apr 2015","Y","13",""
"MS","166892","10 Jun 2015","Y","13",""
"MS","166949","7 Oct 2015","N","13","N"
"MS.WEB","166963","28 Apr 2015","U","13",""
"MS","167124","14 May 2015","Y","13","N"
"SP","167456","3 Jun 2015","U","13",""
"MS","167535","4 Jun 2015","U","13",""
"MS","167625","15 Jun 2015","N","13","N"
"MS","167634","16 Jun 2015","U","13",""
"ACCS","167712","29 Jun 2015","U","13",""
"MS","167820","21 Jul 2015","U","13",""
"MS","167852","2 Jul 2015","N","13","N"
"MS","167870","11 Sep 2015","N","13","N"
"MS.WEB","167901","1 Dec 2015","N","13","N"
"SP","168396","19 Aug 2015","U","13",""
"VISAGE","168466","26 Nov 2015","R","13","N"
"INFORMER","168515","2 Sep 2015","R","13",""
"SPECTRUM","168714","7 Sep 2015","N","13","N"
"MS","168727","13 Oct 2015","Y","13","N"
"MS","168860","21 Sep 2015","U","13",""
"MS","169007","1 Oct 2015","N","13","N"
"MS","169036","4 Nov 2015","N","13","N"
"MS","169067","25 Nov 2015","N","13","N"
"MS","169122","19 Oct 2015","Y","13","N"
"MS","169134","9 Oct 2015","N","13","N"
"MS","169230","19 Oct 2015","N","13","N"
"SPECTRUM","169297","22 Oct 2015","N","13","N"
"VISAGE","169451","2 Dec 2015","N","13","N"
"ACCS","169892","6 Dec 2015","N","13",""
"SP","170024","17 Dec 2015","Y","13","N"
"MS","170048","17 Dec 2015","U","13","N"
"MS","170162","28 Dec 2015","N","13","N"
"MS","164425","4 Feb 2015","R","14","N"
"MS","165391","12 Feb 2015","Y","14","N"
"SP","165440","12 Jan 2015","Y","14",""
"INFORMER","165475","9 Jan 2015","Y","14",""
"MS","165487","9 Jan 2015","Y","14","N"
"MS","165495","12 Jan 2015","N","14","N"
"MS","165684","4 Feb 2015","U","14",""
"MS","165735","12 Feb 2015","N","14","N"
"MS","165741","22 Apr 2015","N","14","N"
"MS","165756","27 May 2015","N","14","N"
"MS","165965","31 Mar 2015","U","14",""
"PWF","166132","10 Mar 2015","U","14",""
"MS","166165","11 Mar 2015","U","14",""
"MS","166229","12 Mar 2015","N","14","N"
"SP","166240","12 Mar 2015","Y","14",""
"MS","166312","6 May 2015","N","14","N"
"SP","166329","6 May 2015","N","14","N"
"MS","166481","25 Mar 2015","N","14","N"
"MS","166586","31 Mar 2015","N","14","N"
"MS","166608","6 May 2015","U","14",""
"Universe","166676","10 Apr 2015","N","14","N"
"SBCLIENT","301939","9 Apr 2015","N","14","N"
"CONS","166996","1 Jun 2015","U","14",""
"MS","167308","9 Sep 2015","N","14","N"
"MS","167480","4 Nov 2015","U","14",""
"MS","168032","6 Aug 2015","N","14",""
"MS","168077","23 Nov 2015","N","14","N"
"SP","168259","17 Aug 2015","U","14",""
"MS","168427","10 Sep 2015","U","14",""
"MS","168767","1 Dec 2015","U","14",""
"VISAGE","168804","17 Sep 2015","U","14",""
"MS","169103","4 Nov 2015","N","14","N"
"MS","169183","4 Nov 2015","N","14","N"
"UNIDATA","169213","6 Nov 2015","U","14",""
"MS","169533","17 Nov 2015","Y","14","N"
"MS","169572","10 Nov 2015","N","14","N"
"SPECTRUM","169621","16 Nov 2015","N","14","N"
"UNIVERSE","169717","1 Dec 2015","U","14",""
"MS","160548","13 May 2015","Y","15","N"
"MS","165046","8 Jan 2015","Y","15","N"
"MS","165745","17 Jun 2015","N","15","N"
"MS","165823","2 Mar 2015","R","15",""
"MS","165901","12 Mar 2015","U","15",""
"MS","166037","4 Mar 2015","N","15","N"
"MS","166167","16 Mar 2015","Y","15",""
"MS","166181","15 Apr 2015","N","15","N"
"INFORMER","166549","15 Apr 2015","U","15",""
"MS","166756","14 Apr 2015","N","15","N"
"MS","166760","24 Jun 2015","Y","15","N"
"MS","166900","23 Apr 2015","Y","15","Y"
"GENERAL","166901","23 Apr 2015","N","15","N"
"VISAGE","166975","4 May 2015","N","15",""
"CONS","167091","11 May 2015","Y","15",""
"MS","167343","27 Jul 2015","Y","15","N"
"MS","167437","22 Jul 2015","U","15",""
"MS","167528","10 Jun 2015","Y","15","N"
"GENERAL","168294","10 Aug 2015","Y","15","N"
"MS","168470","22 Sep 2015","Y","15",""
"MS","168638","3 Sep 2015","N","15","N"
"MS","168675","7 Sep 2015","N","15","N"
"VISAGE","169232","22 Oct 2015","U","15",""
"UNIVERSE","169292","23 Dec 2015","U","15",""
"SP","169342","27 Oct 2015","U","15",""
"VISAGE","169375","2 Nov 2015","U","15",""
"MS","169469","3 Nov 2015","N","15","N"
"MS","169720","17 Dec 2015","U","15",""
"MS","170012","22 Dec 2015","Y","15","N"
"MS","163250","26 Feb 2015","Y","16","Y"
"MS.WEB","165025","19 Jan 2015","Y","16",""
"MS","165241","4 Feb 2015","R","16",""
"MS","165386","12 Jan 2015","Y","16",""
"MS","165454","9 Jan 2015","Y","16","N"
"APP","165592","20 May 2015","U","16",""
"MS","165664","6 Feb 2015","Y","16","N"
"MS","165763","13 Feb 2015","N","16","N"
"MS","165771","18 Feb 2015","U","16",""
"MS","165836","27 Feb 2015","U","16",""
"MS.WEB","165962","4 Mar 2015","U","16",""
"SP","166082","26 Aug 2015","U","16",""
"MS.WEB","166169","12 Mar 2015","U","16",""
"MS","166302","2 Apr 2015","N","16","N"
"MS","166315","6 May 2015","N","16","N"
"MS","166431","23 Apr 2015","N","16","N"
"MS","166830","21 Apr 2015","U","16",""
"SP","166986","11 May 2015","Y","16",""
"MS","167190","7 Aug 2015","N","16","N"
"ACCS","167555","10 Jun 2015","N","16",""
"INFORMER","167618","17 Jun 2015","N","16",""
"MS","167623","17 Jun 2015","N","16","N"
"MS","167644","26 Jun 2015","N","16","N"
"SB","167686","5 Aug 2015","U","16",""
"MS.WEB","167779","1 Oct 2015","U","16",""
"SP","167843","9 Jul 2015","U","16",""
"MS","168132","31 Jul 2015","N","16","N"
"ACCS","168197","16 Sep 2015","N","16",""
"MS","168295","10 Sep 2015","Y","16","N"
"MS","168626","3 Sep 2015","N","16","N"
"MS","168692","8 Sep 2015","N","16","N"
"WEBDE","168787","24 Sep 2015","Y","16",""
"MS","169040","7 Oct 2015","N","16","N"
"MS","169176","19 Oct 2015","N","16","N"
"MS","169573","24 Nov 2015","U","16",""
"MS","164910","6 Jan 2015","U","17",""
"MS","165104","13 May 2015","N","17","N"
"MS.WEB","165135","21 Jan 2015","Y","17",""
"MS","165467","4 Feb 2015","N","17","N"
"MS","165688","9 Feb 2015","N","17","N"
